author,text,published_at,like_count
user_24,Waduhh ngeri ini ...sp terzolimi  nih ... Sp yg BNR sp yg slah Allah akan memperlihatkan nya,2025-05-12T20:13:49Z,0
user_25,"OMON OMON WAEE WAKK😃😃 BAWAK TUNJUKAN WAE IJAZAH ASLI TU 👍💪
ASLI/TDK BIAR RAKYAT TAHU👍👍👍👍👍👍",2025-05-12T16:58:29Z,0
user_26,"Kurang kerjaan memang ..
Sudah sepantasnya hukuman seberatnya  bagi rakyat penghina mantan President RI..",2025-05-12T07:04:09Z,0
user_27,Memang ada gerombolan politik panci yg tidak mau negara ini maju...maklum mereka mewarisi sifat SANGKUNI dan FIR'AUN..,2025-05-12T06:19:30Z,0
user_28,Karungi lg aja pak...rakyat sudah di bikin gaduh  roy suryo  dan grombolannya bertahun tahun...,2025-05-12T05:50:23Z,0
user_29,"Tdk ada fitnah atau pencemaran nama baik sebagai rakyat yg punya daulat untuk mengetahui keautontikan dan keaslian ijazah sbg syarat adm mantan seorang pejabat tertinggi. Kita ini negara demokrasi yg sangat transparan. Buktikan saja dgn baik. Jgn salah sasaran melaporkan atas dasar fitnah.
Buktikan dl kl merasa di fitnah. Jgn malah ijazahnya yg di anggap asli di umpet2in menambah kecurigaan rakyat saja.",2025-05-12T02:14:48Z,0
user_30,"Tinggal tunjukin ijazah saja susah berbelit2,",2025-05-12T00:03:49Z,0
user_31,Pantas hina ini azabmu,2025-05-11T07:27:43Z,0
user_32,Sekarang beliau bukan pejabat negara. Tapi sudah orang biasa kalo diserang ya proses hukum lah,2025-05-10T23:15:51Z,0
user_33,Mau punya ijasah mau kaga bodo amat.g usah ngurusin orang kita mau carii buat makan aja susah ngapain jg orang Uda jls dr walikota gubernur sampe ri 1 jangan mau d peralat SM orang,2025-05-10T21:00:51Z,0
user_34,Hajar sampe mencrets,2025-05-10T14:36:10Z,0
user_35,"Usil banget dih Roy Suryo+cs, ga ada kerjaan lain gitu yg lebih baik, nyakiti orang tua. Hidup hanya sementara tidak langgeng.",2025-05-10T13:13:16Z,0
user_36,"jangan diberi maaf kelompok roy oncom suryo enak saja memfitnah tahan saja biar kapok, kelompok barisan sakit cari order dengan mempitnah orang 😂",2025-05-10T08:38:34Z,0
user_37,"Mereka tidak menghina bapak justru mereka bangga sama bapak klo dgn sudi dan leqowo bapak mau tunjukan ijaaah bapak di salah satu univ tersohor itu bpk jgn salah menilai ,coba siapa yg tdk bangga bila seseorang lulusan ugm cukup pak sudah gk usah bikin ribut nasional lg cukup tunjukan ijasah asli bapak semua akan baik2 saja",2025-05-10T07:30:29Z,0
user_38,"RSy kirim ke Nusakambangan bersama geng nya , tidak ada maaf baginya ,  👍👍👍",2025-05-10T06:33:57Z,0
user_39,Ayo pak keluarkan ijazah aslinya supaya yang lapor kapok,2025-05-10T05:16:14Z,2
user_40,"Masalah sepele, nggak melalui proses hukum juga kelar, nih ijazah gueee.",2025-05-10T05:05:20Z,0
user_41,"Roy dan cs sdh tdk tau malu selalu membuat kegaduhan,  Ya Allah yang maha Bijak turunkanlah azabmu, pada orang² yang berhati iblis ini..",2025-05-10T02:02:57Z,0
user_42,Satuin sel nya si roy ama si tiffa.. biar kawin kebo di dalem sel sekalian,2025-05-10T01:48:13Z,0
user_43,Bila sdh terbukti ijasah itu asli. mungkin sdh saatnya para penggugat hrs di hukum .termasuk pentolan tukang penyebar fitnah Roy suryo. jgn ada mediasi .hukum tetap berjalan,2025-05-10T01:46:59Z,0
user_44,"Tugas Roy Suryo 
Adalah menghina/menghujat orang lain.
Udah gitu aja",2025-05-09T21:14:44Z,0
user_45,Roy sukro halu,2025-05-09T16:42:46Z,0
user_46,"Hanya negara konoha orang lebih percaya MANTAN NAPI ,yg bisa nya kowar2 bikin kisruh ,bikin ribut ,gak ada prestasi ,gak ada kerjaan ,gak ada sumbangsih apapun sama negara ,gak ada perjuangan utk negara , parah separah parah nya luh yg pada pcy ama omongan cunguk roi ini ,martabat Indonesia bisa jatuh kalau tu org terus2an di sini ,mendingan setelah selesai clear semua buang aja ke KUTUB UTARA disana pun blm tentu diterima tu org 😅",2025-05-09T15:25:30Z,0
user_47,Jika roy panci masuk bui.. saya akan bersukur sekali.. karena saya melihat ada sifat iri dan dengki di hatinya,2025-05-09T15:14:26Z,0
user_48,"Mantabb ayo pak e, tunjukkan",2025-05-09T13:19:52Z,0
user_49,Nasib jadi presiden dari sipil.,2025-05-09T13:07:51Z,0
user_50,"Klw dri dulu keras,mungkin gak ad oknum yg ngelunjak,?",2025-05-09T10:32:25Z,0
user_51,Roy suryo busuk hati ny penuh dengan kebemcian hancur hidup mu roy suryo,2025-05-09T09:58:09Z,0
user_52,"“Menghina saya sehina hinanya… “
Masak seeeh.. ?
Atau “membongkar rahasia saya selebar lebarnya.. sampe rakyat hampir tau semua..”",2025-05-09T09:48:27Z,0
user_53,"Tidak sedikit orang indonesia yg mempunyai ijasa palsu, yg digunakan untuk melamar kerja di perusahaan2, bahkan saya sendiri biasa di ajak membuat ijasa palsu untuk masuk perusahaan bekerja tapi saya menolak, saya bisa bekerja tanpa ijasa palsu karna saya punya skil dalam bidang bekerja tanpa ijasa palsu itu, dan saya banyak dibutuhkan dalam bidang saya",2025-05-09T09:22:36Z,0
user_53,"Jangan merasa terhina pak mantan presiden, anak bangsa juga punya hak karna anda mantan bapak kepala negara, jadi wajar kalo ijasanya di pertanyakan, tapi kalo memang ijasa bapak memang palsu, itu brarti bapak sendiri yg membuat diri bapak terhina",2025-05-09T09:14:44Z,0
user_54,"Di suruh jujur Koq malah curhat,, katanya masalah spele, tp saya bayangkan tidur mu pun past sdh tidak tenang😂😂😂😂😂",2025-05-09T08:18:32Z,0
user_55,"Lah dari dlu aja kenapa gakdi gugat ,kok baru sekarang ,bisa mikir gak?",2025-05-09T08:18:21Z,0
user_56,Si roy kocak..❤,2025-05-09T05:32:45Z,0
user_57,"G usah tunjukin mimik yg memelas,rakyat dah paham dengan sifat dan tabiatmu
Legesimu terbukti sangat buruk ,apa yg ada dalam pikiranmu adanya cuman gimana caranya klgamu tetap menjadi penguasa dinegri ini
Ingat negeri ini bukan punya Nn enek.moyangmu",2025-05-09T04:22:41Z,0
user_58,"Orang yg hina dan serendah2 nya adalah orang yg jauh dari Tuhan, banyak berbuat dosa, klh masalah ijazah mah itu ujian dari Tuhan,",2025-05-09T03:35:55Z,0
user_59,"Andai di tunjukan dari dulu secara publik ijazahnya,mungkin gk ruwet 🤣 sengaja di ulur ulur tuk sensasi publik buat nyapres 2029 🤣..",2025-05-09T01:50:18Z,0
user_60,"Ketok...ketok
Detok entok",2025-05-08T17:17:18Z,0
user_60,TERNYATA  KITA  HIDUP   DI DUNIA  TIPU ²,2025-05-08T17:10:07Z,0
user_61,"Nanti kalau Roy Suryo CS,, dipenjara kasih tau aku ea,,",2025-05-08T16:14:09Z,0
user_62,Di luar negri perang di indo perang masalah ijasah ngk kelar2,2025-05-08T14:58:58Z,0
user_63,Penjarakan semua manusia2 kurang kerjaan itu,2025-05-08T12:23:14Z,0
user_64,"Negarawan macam apa ini orang yang saya bela dan dukung 2 periode, saya kecewa kenapa memilih ego untuk tidak menunjukkan ijasahnya dan membiarkan dirinya menjadi hina sehina hinanya dengan sebagian rakyat yang ingin tahu kepastian dari polemik ini.. piye to dhe ,isin aku isin mbelani sko dulur lan tonggo ngasi musuhan tapi ga gelem ngetokne ijasahe",2025-05-08T11:51:04Z,0
user_65,Mumpung lagi di aniaya ... Pa Jokowie minta lah Pada Allah . hapus mereka agar tak lagi mengganggu Indonesia. . Dan Pulangkan pada Allah Apa yang cocok untuk Hukumannya..!!,2025-05-08T11:17:45Z,1
user_66,Lanjuk pak deeee sehat2 selalu,2025-05-08T11:12:20Z,0
user_67,"Kenapa lagi mereka bilang dikriminilasisai. Mereka mau menang sendiri, mau dibilang mereka sangat sempurna",2025-05-08T10:57:03Z,0
user_68,Terimakasih Tuhan...sdh memilih Presiden kami Indonesia Maju Bpk Jokowidodo dua periode...PilihanMu Tuhan...Terimakasih atas pilihanMu Tuhan...dan sdh mengirim para malaikatMu tuk melindungi Bpk Jokowidodo sekeluarga Besar... Terimakasih...Sehat selalu Bpk Jokowidodo sekeluarga Besar...kami rakyat berterimakasih...🙏😭😇,2025-05-08T07:34:41Z,0
user_69,Roy roy🤣🤣,2025-05-08T07:28:50Z,0
user_70,Matanya si rs kayak orang yg  lagi mabuk,2025-05-08T07:20:24Z,0
user_71,Saya pikir paklek suryo dkk   bisa jadi alat/tangan kanan  dari  george soros. INGAT NKRI BOLEH JADI LAHAN YG DIPEREBUTKAN NEGARA2 LAIN,2025-05-08T05:40:27Z,0
user_72,Ni om² ada masalah apa sih? Keknya bkln mampus klo gk bikin gaduh,2025-05-08T05:36:01Z,0
user_73,roysuryosampah/pelit!contoh_kdm,2025-05-08T05:34:14Z,0
user_74,Ijazah..lgi... Kurang kerjaan tuh suryo sok intelek wekkk,2025-05-08T05:32:29Z,0
user_75,*rainé JOKOWÉR ky wong STRESSS 👺😈*,2025-05-08T05:11:26Z,0
user_76,"gk usah bodohi rakyat , dari dulu mau buktikan tapi gk pernah ada .",2025-05-08T04:58:36Z,0
user_77,Lagu lama menghina Joko Widodo .maklum di era presiden Joko Widodo orang orang seperti itu ga kebagian kursi...,2025-05-08T04:58:21Z,0
user_78,"AKU BENCI LIHAT SENYUM MU.. KAYA SENYUM LICIK... kamu itu mantan PRESIDEN mbok yao.. bikin rakyat tenang.. jangan bikin KISRUH,... TUNJUKKAN SAJA IJASAHMU ASLI ATAU PALSU... selesai..",2025-05-08T03:45:09Z,0
user_79,DEWA PANCI dan gerombolannya Gak bisa tidur😅,2025-05-08T03:35:43Z,0
user_80,"Pahala apa yg di dapatkan dari perdebatan disini??? Yg satu untuk diri sendiri, yg satu hanya konflik?? Pahala apa??? Yg ada hanyalah penghinaan, pemfitnahan, kebusukan,   keteledoran, kebohongan sambung patrick star: dan kutu dan gatal, dan kesakitan dan kehebohan dan kutu dan kehebohan dan gatal dll.",2025-05-08T02:38:03Z,0
user_81,Ya nanti kebenaran pastimenang gak menang di dunia ya nanti di akherat,2025-05-08T02:27:29Z,0
user_82,"Setelah proses hukum,  PASTI ada yg masuk penjara, PASTI.",2025-05-08T01:37:55Z,0
user_83,"Ditanya ijazah merasa terhina,,
Playing fictim njir.. 🤣
Sikap memalukan, pemecah belah bangsa ya dirimu pak, seandainya bpk menunjukan ijazahnya otomatis gk kisruh kayak gini.. 👍",2025-05-08T00:32:03Z,0
user_84,Bapak yang merendahkan diri bapak sendiri serendah2nya😅,2025-05-07T23:59:34Z,0
user_85,S7 JANGAN BIARKAN OKNUM2 MERAJA LELA.BIKIN MALU SAJA NEGARA,2025-05-07T23:47:58Z,0
user_86,"Hati hati sama marahnya orang baik ya

Hati hati
Yang sabar pak de",2025-05-07T23:29:16Z,0
user_87,"Setipis itu di bilang ijazah SD, SMP, SMA dan sarjana",2025-05-07T22:13:10Z,0
user_88,ROe wes edan setres,2025-05-07T19:21:15Z,0
user_89,"Sudah bener lewat jalur hukum, orang pembenci tidak akan berhenti bencinya dan selalu mencari-cari masalah",2025-05-07T19:03:32Z,0
user_90,😂😂😂😂😂😂😂gimicknya ga ada lawan hanya manusia peak yg percaya kepada beliau😂😂😂,2025-05-07T19:02:41Z,0
user_91,Ya kalau ngak mau terhina ya tinggal perlihatkan saja ijazahnya.. Biar rakyat yang menilai.. Ruwet benar ruwet aneh benar aneh,2025-05-07T18:08:31Z,3
user_92,Ada dendam politik ini roy suryo cs,2025-05-07T15:42:57Z,0
user_93,"orang kalo peduli dengan rakyat
Siapapun itu
Pasti banyak fitnah dan ingin menjatuhkan
Itulah negri konoha 
Sangat mudah di adu domba dengan media...",2025-05-07T14:52:24Z,0
user_94,"Bukan menghina bung,, itu murni akademisi..",2025-05-07T14:11:44Z,0
user_95,Tunjukkan dong ijazahnya...harus ada bukti dengan menunjukkan ijazah..tidak bisa asal proses hukum,2025-05-07T14:03:10Z,0
user_96,"Logikanya 
Kalok ijazah beliau palsu,bearti satu angkatan yg lulus pada saat itu palsu semua dong..gimna itu...",2025-05-07T14:00:13Z,0
user_97,Hahaha sakit mungkin orang orang-orang ini orah lagi berusaha untuk membangun negara hari ini sibuk dengan ijasah kami orang NTT TIDAK SIMPATI SEDIKITPUN PADA ORNG ORANG INI,2025-05-07T13:41:13Z,0
user_98,"TIDAK ADA YG MENGHINAKAN & TDK ADA YG MERENDAHKAN ANDA TEM ... JUSTRU ALLAH BUKA KEBUSUKANMU (BANGSA ini msh BERMORAL krn MASIH MEMPERMASALAHKAN KE-ASLIAN IJAZAH 🇲🇨❤Justru TIDAK BERMORAL jika TIDAK MEMPERMASALAHKAN Ke-ASLIAN IJAZAH 😂 BANGSA ini masih BERMORAL krn MASIH MEMPERMASALAHKAN KE-ASLIAN IJAZAH 🇲🇨❤Justru TIDAK BERMORAL jika TIDAK MEMPERMASALAHKAN Ke-ASLIAN IJAZAH🤣😂

JUJUR saja pakai ILMU PSIKOLOGI ( Kejiwaan ) jika kita MALU menunjukan KEASLIAN ijazah yg di PERMASALAHKAN.... berarti YAKIN pasti Ada Apa-Apanya ( Jangan pura2 BODOH ) .. 🤣😂😂",2025-05-07T13:13:49Z,1
user_98,BANGSA ini msh BERMORAL krn MASIH MEMPERMASALAHKAN KE-ASLIAN IJAZAH 🇲🇨❤Justru TIDAK BERMORAL jika TIDAK MEMPERMASALAHKAN Ke-ASLIAN IJAZAH 😂,2025-05-07T13:12:24Z,2
user_99,Kalau mau mengakhiri kasus ini.. lihatkan aja pakde ijzahanya.. selesai sudah kasusnya... inikan tidak dilihatkan ijazahnya..sehingga ada waktu selalu diulur-ulur sehingga kasusnya semakin panjang dan meluas,2025-05-07T12:55:05Z,2
user_100,kalau jujur sidang harus live biar rakyat tau dan transparan,2025-05-07T12:44:05Z,1
user_101,Joko widodo itu Tidak usah dihina..... SUDAH HINA DARI DULU dan SONONYA,2025-05-07T11:49:03Z,0
user_102,Memang hina,2025-05-07T11:44:06Z,0
user_103,Kapok. Emang palsu,2025-05-07T11:40:50Z,0
user_104,"Kelanjutannya begini doang yaa, bikin geger doang,,,
Atau ada tujuan pengalihan isu",2025-05-07T11:39:51Z,0
user_105,"Assalaamu'alaikum WW 
Subhanallah ... Maha Suci Allah  Yang Maha Suci 
Hormati dan hargai suara rakyat dan jangan menghina sehina-hinanya atas kedaulatan rakyat melalui perampasan suara hati rakyat, berbohong, fitnah tuduhan atas koreksi rakyat yang konstruktif perbaikan bila terjadi penyimpangan aturan dan hukum negara, serta  kekerasan atas hak hidup manusia Indonesia ... bermoral Pancasila",2025-05-07T11:36:58Z,0
user_106,Kasih pelajaran itu yg nuduh palsu biar kapok,2025-05-07T11:29:07Z,0
user_107,"Pdhl gampang banget dari awal. Cukup tunjukan, biar ga ruwettt kayak skrg. Ini pikirannya gimana sih?? Kirain udh jd negarawan. Sama sekali ga mikirin rakyatnya",2025-05-07T11:20:31Z,0
user_108,"Penjarakan smpe busuk ...bila prlu hukum mati, jgn smpe kasus ini di jadi kn pengalihan kasus lain, oleh pihak trtentu",2025-05-07T11:15:24Z,0
user_109,President Haus se kuasa kuasanya.,2025-05-07T10:35:48Z,0
user_110,Indonesia aneh,2025-05-07T10:20:22Z,0
user_111,Lebih hina lagi rakyat yg kau zalimi,2025-05-07T10:19:26Z,2
user_112,"Aah..itu belum seberapa..merasa di hina sehona hina nya..
Ini ..lucu...merasa di hinakan..itu suatu unkapwn..orang yg punya kualitas rendah..",2025-05-07T10:13:34Z,2
user_113,"kenapa nunggu dihina dulu, kenapa ga tunjukkan ke publik ijazah aslinya dari dulu, biar org masuk penjara dulu baru ditunjukkan ijazahnya?",2025-05-07T09:00:49Z,2
user_114,Dendam kesumat HTI karna dibubarkan jikowi,2025-05-07T08:24:05Z,0
user_115,"Klu mmg punya aslinya kenp Ndak ditunjukan,biar tidak dihina PK de. Dan tidak menjadikan kisruh",2025-05-07T07:41:57Z,2
user_116,Betul itu palsu sekali,2025-05-07T07:24:31Z,0
user_117,Termul dpt cuan per komen😂 abisin duit haramnya,2025-05-07T06:29:40Z,1
user_117,"Lu blg mnghina😂 aplg km50, itu jls pmbunuhan anak bangsa yg tdk brsalah mul...
Bnr2 deh wajah ndeso asal gorong2 itu dr awal penuh kpalsuan dan keboongan. 
Rakyat yg waras sdh lama tau dan triak2",2025-05-07T06:28:33Z,1
user_118,Saat sidang bambang Tri knp ga mo dateng dan tunjukkan ijazah aslinya???  Orang spti ini kok dibangga2in....??,2025-05-07T05:59:37Z,2
user_119,kalau nggak.mau dihina yo harus jujur dan jantan berani tanggung jawab,2025-05-07T05:44:08Z,2
user_120,MAKANYA KALAU NGGAK PUNYA IJASAH ... JANGAN TIPU RAKYAT.... TERHINA AKIBAT TINGKAH POLAH SENDIRI,2025-05-07T05:31:23Z,4
user_121,kasih pelajaran saja rs cs.,2025-05-07T05:17:56Z,0
user_122,Ijazah di simpan dgn baik nanti klu tersangka sudah ada semua bru pakde lihatin ijazah aslinya,2025-05-07T05:15:05Z,0
user_123,"Menuduh,menghina,merendahkan dan memfitnah itu perbuatan keji yang sangat di benci Allah SWT... laporkan saja pak",2025-05-07T05:09:22Z,7
user_124,"Sehat selalu pak, Salam hormat dan sabar nggeh",2025-05-07T04:45:47Z,0
user_125,"Halah cuma masalah ijazah doank, emang pengaruhnya apaan dah? Serius nanya...

Mending urus no rancangan undang2 perampasan hasil tindak pidana korupsi, lebih penting tau... Bermanfaat bagi bangsa...",2025-05-07T04:17:26Z,1
user_126,"280 juta rakyat INDONESIA DIBOHONGI YG SALAH SATUNYA ADALAH MOBIL ESEMKA, BUY BACK INDOSAT, 10 JT LAPANGAN KERJA . . . YG DATANG TENAGA KERJA CHINA.

PARA BUZZER HARAP MELEK !!",2025-05-07T03:06:41Z,2
user_127,Jgn pernah damai..titik,2025-05-07T02:46:45Z,0
user_128,Setuju pak. Mereka harus dikasih pelajaran. Harga diri ini pak.,2025-05-07T02:25:39Z,0
user_129,"Tragis, baru kali ini ada mantan RI-1 yang digugat rakyatnya karena keabsahan ijazahnya dan kebohongannya?  Ini akan tercatat dalam sejarah riwayat pemimpin-pemimpin negara RI dengan segala perilaku dan sepak terjangnya. Kita tunggu saja kisah drama ini selanjutnya sampai akhir...",2025-05-07T02:17:26Z,0
user_130,"Kata"" mensanksikan keaslian suatu benda itu bukan hinaan pak..
Coba di cek di kamus besar bahasa Ibdonesia..
Rakyat sudah pinter, gak usah menggiring opini publik...",2025-05-07T02:07:28Z,1
user_131,"Rakyat nya mau melamar kerja aja kudu tunjukin ijazah dan menjadi klasifikasi paling wajib untuk menjadi pekerja, lah dia di ragukan ijazah nya, kenapa ga di tunjukan?",2025-05-07T01:52:56Z,1
user_132,"Kalau ga mau direndahkan dantidak mau jadi obyek berita ya tunjukkan saja ijasah seterang terangnya di muka umum biar semua tau ,gitu aja kok repot .. .!",2025-05-07T01:46:04Z,5
user_133,"Udh tangkap smua bikin gaduh negara aja
Cari tenar jgn dr mempitnah org.
Cari tenar lewat jalur yg baik",2025-05-07T01:42:42Z,0
user_134,Ksh pelajaran pak...jgn lembek...jd PD ngelunjak..!!,2025-05-07T01:19:08Z,0
user_135,"Mana ada orang yang suka diganggu apa lagi dicemarkan nama baiknya,,
Coba seumpama tifa,roysuryo,amin rais,rijik,anis digosipkan selingkuh dan beritanya selalu digoreng terus dicari kesalahan terus,,
Apakah mereka akan bangga atau malah mereka akan melaporkan kepolisi demi membersihkan nama baik?",2025-05-07T01:15:44Z,0
user_136,Kalau kau. Gelaplah kau ini roy.,2025-05-07T00:45:39Z,0
user_137,"kl g palsu gk rumit, apa apa kl palsu pasti rumit.🎉🎉🎉",2025-05-07T00:38:57Z,0
user_138,"Lnjutkan pak jgan smpai mundur biar tau tuh org"" yg dengki tak slma y bebas ber koar""",2025-05-07T00:10:58Z,0
user_139,"Dari walikota solo kan harusnya sudah dicek,klo masih diungkit2 itu sebenarnya kurang pas,partai yg mengusung dari awal jg harisnya sudah dicek",2025-05-07T00:04:47Z,0
user_140,"Sudah menuduh tanpa dasar 
Mampus kalian roy cs",2025-05-07T00:00:04Z,0
user_141,"Pelaku ijazah palsu sangat hina dan sangat memalukan 
Ijazah ko Palsu , kalau mau ijazah ya sekolah yg bener , kuliah yg bener , ijazah ko beli 😇😇😇",2025-05-06T23:58:05Z,0
user_142,Memang kau hina penipu rakyat,2025-05-06T23:56:52Z,0
user_143,"Dari gubernur, ke gubernur, ke gubernur, ke presiden melalui seleksi termasuk ijazah.

Bagaimapun keadaanya. Akan tetap ASLI. Bayangkan saja kalau terbukti palsu. 
Bisa kena semua 😅 
Agak lain yg gugat, cari penyakit",2025-05-06T23:55:51Z,0
user_144,ya tunjukan ijazahmu di pengadilan to,2025-05-06T23:52:27Z,0
user_145,Tinggal tunjukin aja goblok,2025-05-06T23:32:54Z,0
user_146,"Knapa sekarang yg Jadi masalah..
Walikota 2x
Gubbernur 
President 2x..
Knapa ngak Dari Dulu""..",2025-05-06T23:26:04Z,0
user_147,Masuk perangkap .. Ayo buktikan klo emg asli,2025-05-06T23:25:13Z,0
user_148,😂😂😂....kok ada yg begini di wakanda...,2025-05-06T23:16:46Z,0
user_149,"Bapak sehat selalu sekeluarga ya pak, salam hormat & cinta kami setinggi2nya, demi rakyat bapak mengalami itu smua, tugas bapak sdh slesai, tapi perjuangan bapak blm slesai, masih terlalu banyak kecoak2 & babi2 gila, di negara ini.",2025-05-06T23:14:13Z,0
user_150,"Gak usah melebar, cukup tunjukkan, cek dan selesai, gitu aja pake pada repot..",2025-05-06T23:10:54Z,0
user_151,"Bapak terlalu bertele2, dari awal dari dulu KLO memang asli tinggal tunjukin aja, selesai, ga perlu ada lagi kasus ini sekarang atau dari dulu",2025-05-06T23:06:39Z,0
user_152,Itu krn saat menjabat Jokowidodo suka berbohong dan menyakiti rakyatnya,2025-05-06T22:58:42Z,0
user_153,"Era dimana kebijakan efisiensi anggaran terjadi, tp dibalik efisien malah bangun infrastruktur dengan bahan dan tenaga dari luar. Padahal bahan dari dalam negeri tersedia, tenaga ahli nya juga berlimpah. Harusnya kalau defisit yah langkahnya, efisiensi belanja, kurangi impor, prioritasin belanja ke bantuan sosial biar masyarakat ga kena dampaknya. Ini mah pake bikin ikn, kereta cepat, urgensi nya dmn disaat anggaran defisit",2025-05-06T21:34:38Z,0
user_154,Bikin indonesia perang Roy bikin gaduh indonesia,2025-05-06T21:22:23Z,0
user_154,Roy bikin gaduh,2025-05-06T21:21:38Z,0
user_155,"Kalo gk menunjukan ijazahnya bapak sendiri yg membuat bapak terhina, ....",2025-05-06T20:49:11Z,0
user_156,Belum tunjukkan ijazah asli kami hina bakal tujuh turunan,2025-05-06T20:42:13Z,0
user_157,"kgk prlu dihina, manusia itu emng sdh hina krna dia diciptakan dr air yg hina... dn akan kmbli dlm kehinaan.. kcuali manusia yg takut dgn Tuhan nya lalu bertaqwa kpdNya.. niscaya manusia itu akan mulia hidup dunia akhirat.",2025-05-06T20:24:35Z,0
user_158,Ngak mau dihina usah main politik duduk kampung main Pisang aja pak,2025-05-06T20:06:47Z,1
user_159,"Menurut Pasal 93 Undang-Undang Nomor 12 Tahun 2012, setiap orang yang dengan sengaja memanfaatkan gelar akademik, vokasi, atau profesi tanpa izin dapat dipidana dengan pidana penjara paling lama 10 tahun dan/atau denda paling banyak Rp1.000.000.000,00 (satu miliar rupiah",2025-05-06T20:00:37Z,0
user_160,"Makanya kalo gak mau urusan sama polisi,kau jaga ituh mulut jgn asal keluar fitnah wahay roy suryo cs,siap2lah masuk penjara",2025-05-06T18:56:41Z,0
user_161,"ya emng palsu mau gmana lagi, kalau asli udah dari dulu di kasih lihat, gak perlu drama dan rekayasa. 
2 orang korban ijazah rela di penjara asalkan di kasih lihat ijazah aslinya. 

tapi tetep aja di penjara tanpa bukti yg jelas.",2025-05-06T18:09:09Z,0
user_162,Malu 7 turunan gk tu,2025-05-06T17:20:30Z,0
user_163,"Presiden judi onalin dan pembangun dinasti, 
siapa yang kalah judi minta ganti sama ini, yang membebaskan perjudian onlain.",2025-05-06T16:08:23Z,0
